accuracy_rating,allows_children,allows_events,allows_infants,allows_pets,allows_smoking,amenity_ids,available_30,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,amenities,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance
,True,False,True,False,False,"[33, 4, 56, 8, 40, 9, 41, 42, 45, 46]",,4.0,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,,Helsinki,0,,,,False,38279258,False,False,False,Private room,,60.21838,https://www.airbnb.com/api/v2/pdp_listing_details/38279258?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,,24.856479999999998,1125,1,0.0,Nicely Designed Apartment,,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,2,10,"Wifi,Kitchen,Free parking",,$74,1.0,nightly,False,,,0.0,,3,Private room in apartment,Private room,private_room,,Private room,4.0,,0.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Iron, Shampoo, Washer, Essentials, Private living room, Lock on bedroom door",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
,True,False,True,False,False,"[129, 33, 35, 3, 100, 4, 36, 101, 104, 40, 9, 41, 42, 43, 44, 45, 77, 46, 47, 89, 90, 91, 93, 30]",,4.92,1.0,1 bedroom,1.0,2.0,False,CANCEL_FLEXIBLE,,Vantaa,0,,,,False,6827424,False,False,True,Private room,,60.31058,https://www.airbnb.com/api/v2/pdp_listing_details/6827424?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,,25.0282,1125,1,0.4,"Room near airport, ask about pickup",,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,4,6,"Wifi,Free parking,Heating",,$45,2.0,nightly,False,,,0.0,,123,Private room in house,Private room,private_room,,Private room,5.0,,0.0,0.7,27,0,"Free parking on premises, Wifi, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Host greets you, Long term stays allowed, Lock on bedroom door, Patio or balcony, Garden or backyard, Carbon monoxide alarm, Smoke alarm",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
,True,False,True,False,False,"[64, 1, 66, 4, 132, 5, 71, 73, 77, 85, 89, 90, 91, 93, 30, 287, 33, 611, 35, 36, 37, 39, 103, 104, 40, 41, 42, 44, 45, 46, 47, 51, 627, 53, 56]",,,6.0,1 bedroom,1.0,3.0,True,CANCEL_FLEXIBLE,,Helsingfors,0,,,,False,41797530,False,False,False,Hostel room,,60.180080000000004,https://www.airbnb.com/api/v2/pdp_listing_details/41797530?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kruununhaka,,24.95841,1125,1,0.0,Семейный номер. №6. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,Kruununhaka,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,4,12,"Wifi,Heating",,$73,45.0,nightly,False,,,0.0,,0,Private room in hostel,Private room,private_room,,Hostel room,,,0.0,0.0,0,0,"Wifi, Air conditioning, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Children’s books and toys, Crib, High chair, Room-darkening shades, Paid parking on premises, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Keypad, Private living room, Luggage dropoff allowed, Long term stays allowed, Bed linens, Lock on bedroom door, Shower gel, Waterfront, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 15, 47, 85, 21, 23, 89, 90, 91, 93, 30, 94]",,,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,,Vantaa,0,,,,False,29588378,False,False,False,Apartment room,,60.294509999999995,https://www.airbnb.com/api/v2/pdp_listing_details/29588378?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,,25.04678,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,1,12,"Wifi,Kitchen,Heating",,$83,56.0,nightly,False,,,0.0,,0,Room in aparthotel,Private room,private_room,,Apartment room,,,0.0,0.0,0,0,"Elevator, Gym, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Heating, Laptop-friendly workspace, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Bed linens",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
,True,False,True,False,False,"[1, 33, 35, 4, 40, 8, 9, 41, 44, 77, 46, 21, 30]",,4.71,1.0,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Esbo,0,,,,False,31435385,False,False,False,Private room,,60.20861,https://www.airbnb.com/api/v2/pdp_listing_details/31435385?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Esbo,,,24.67424,1125,1,0.0,5 minutes walk from the Railway station.,,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,2,1,"Wifi,Kitchen,Free parking,Heating",,$45,1.0,nightly,False,,,0.0,,7,Private room in apartment,Private room,private_room,,Private room,4.5,,0.0,0.0,22,0,"Free parking on premises, Elevator, Wifi, Kitchen, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
,True,False,True,False,False,"[1, 4, 8, 9, 10, 77, 85, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 611, 35, 36, 37, 39, 103, 104, 40, 41, 42, 107, 44, 45, 46, 47, 625, 627]",,,1.5,3 bedrooms,3.0,5.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,22,,,,False,41363321,False,False,True,Private room,,60.18645,https://www.airbnb.com/api/v2/pdp_listing_details/41363321?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Taka-Töölö,,24.91988,1125,1,0.75,Apartment on the Main Street of Helsinki,Taka-Töölö,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,8,15,"Wifi,Kitchen,Free parking,Heating",,$266,1.0,nightly,False,,,0.0,,1,Private room in apartment,Private room,private_room,,Private room,,,0.0,0.9,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking off premises, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Cleaning before checkout, Luggage dropoff allowed, Long term stays allowed, Bed linens, Lock on bedroom door, Shower gel, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
,True,False,True,False,False,"[1, 4, 30, 47]",,,1.0,1 bedroom,1.0,3.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,0,,,,False,22411680,False,False,False,Entire place,,60.215790000000005,https://www.airbnb.com/api/v2/pdp_listing_details/22411680?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,,24.872770000000003,1125,1,0.0,Cozy triple hostel room with shared facilities (ID 8085),,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,3,21,"Wifi,Heating",,$72,,nightly,False,,,0.0,,1,,Entire home/apt,entire_home,,Entire place,,,0.0,0.0,0,0,"Wifi, TV, Heating, Laptop-friendly workspace",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,True,False,True,False,False,"[96, 32, 33, 35, 5, 40, 8, 41, 12, 45, 77, 47, 21, 56, 89, 90, 91, 93, 30, 94, 95]",,4.59,1.0,1 bedroom,1.0,1.0,False,CANCEL_FLEXIBLE,,Helsinki,0,,,,False,23778149,False,False,False,Private room,,60.1799,https://www.airbnb.com/api/v2/pdp_listing_details/23778149?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kruununhaka,,24.953129999999998,6,1,0.61,Bright room in the heart of Helsinki,Kruununhaka,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,4,6,"Kitchen,Heating",,$83,1.0,nightly,False,,,0.0,,55,Private room in apartment,Private room,private_room,,Private room,4.5,,0.0,0.82,11,0,"Elevator, Kitchen, Air conditioning, Hair dryer, Shampoo, Washer, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Private living room, Smoke alarm",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,True,False,True,False,False,"[1, 33, 35, 4, 8, 40, 9, 57, 45, 30, 46]",,,1.0,Studio,0.0,2.0,True,CANCEL_FLEXIBLE,,Vanda,0,,,,False,38772365,False,False,False,Entire apartment,,60.24974,https://www.airbnb.com/api/v2/pdp_listing_details/38772365?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vanda,,,25.10191,1125,1,0.0,"Spot Apartments Rajakylä, Vantaa",,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,2,9,"Hosted by a business,Wifi,Kitchen,Free parking",,$71,1.0,nightly,False,,,0.0,,0,Entire apartment,Entire home/apt,entire_home,,Entire apartment,,,0.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Heating, Essentials, Private entrance, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,True,False,True,False,False,"[1, 4, 8, 77, 85, 21, 86, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 611, 35, 36, 101, 104, 40, 41, 44, 45, 46, 47]",,4.86,1.0,1 bedroom,1.0,3.0,False,CANCEL_FLEXIBLE,,Helsingfors,22,,,,False,35342403,False,False,True,Entire apartment,,60.188359999999996,https://www.airbnb.com/api/v2/pdp_listing_details/35342403?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,,,24.96529,1125,1,0.4,Modern studio close to center with WIFI,,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,3,22,"Wifi,Kitchen,Heating",,$94,1.0,nightly,False,,,0.0,,7,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,,0.0,0.75,0,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Long term stays allowed, Bed linens, Extra pillows and blankets, Shower gel, Garden or backyard, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
,True,False,True,False,False,"[32, 1, 129, 33, 35, 4, 40, 8, 9, 41, 11, 43, 44, 45, 77, 90, 91, 30, 31]",,4.62,1.0,1 bedroom,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Kerava,0,,,,False,14279648,False,False,True,Private room,,60.4059,https://www.airbnb.com/api/v2/pdp_listing_details/14279648?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Kerava,,,25.139020000000002,31,1,1.0,Zen Home,,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,1,4,"Wifi,Kitchen,Free parking,Heating",,$38,36.0,nightly,False,,,0.0,,34,Private room in townhouse,Private room,private_room,,Private room,4.5,,0.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Coffee maker, Refrigerator, Host greets you, Smoke alarm",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,True,False,True,False,False,"[96, 1, 33, 35, 4, 37, 5, 39, 40, 8, 9, 41, 44, 47, 57, 90, 91, 92, 93, 30, 94, 95]",,,1.0,1 bedroom,1.0,2.0,False,CANCEL_FLEXIBLE,,Helsinki,0,,,,False,41813525,False,False,False,Entire apartment,,60.19367,https://www.airbnb.com/api/v2/pdp_listing_details/41813525?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,,24.95336,1125,1,0.0,Warm and unique apartment near Kallio,,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,3,3,"Wifi,Kitchen,Free parking,Heating",,$100,1.0,nightly,False,,,0.0,,2,Entire apartment,Entire home/apt,entire_home,,Entire apartment,,,0.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Air conditioning, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Refrigerator, Oven, Stove, Private entrance, Fire extinguisher, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 15, 47, 85, 21, 23, 89, 90, 91, 93, 30, 94, 95]",,,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,,Vantaa,0,,,,False,29588178,False,False,False,Apartment room,,60.29419,https://www.airbnb.com/api/v2/pdp_listing_details/29588178?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,,25.047060000000002,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Finland",Comy & cozy room in shared apartment ❤️Room 2,1,9,"Wifi,Kitchen,Heating",,$83,56.0,nightly,False,,,0.0,,0,Room in aparthotel,Private room,private_room,,Apartment room,,,0.0,0.0,0,0,"Elevator, Gym, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Heating, Laptop-friendly workspace, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Bed linens",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,True,False,True,False,False,"[129, 4, 5, 8, 77, 89, 90, 91, 92, 93, 285, 94, 30, 95, 96, 33, 34, 35, 36, 37, 40, 41, 44, 45, 46, 47]",,4.9,1.0,1 bedroom,1.0,2.0,True,CANCEL_MODERATE,9.0,Helsinki,33,9.0,9.0,,False,29734812,False,False,True,Entire condominium,,60.16559,https://www.airbnb.com/api/v2/pdp_listing_details/29734812?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,9.0,24.93545,1125,1,0.9,Modern Apartment in the City Center of Helsinki,Kamppi,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",5,8,"Wifi,Kitchen,Heating",,$360,37.0,nightly,False,,,60.0,86.0,52,Entire condominium,Entire home/apt,entire_home,,Entire condominium,5.0,8.0,60.0,0.92,11,326,"Wifi, Kitchen, Air conditioning, Dryer, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Host greets you, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9.0,True,False,True,False,False,"[33, 1, 35, 40, 8, 41, 12, 44, 77, 45, 47, 21, 30]",,,1.0,1 bedroom,1.0,4.0,False,CANCEL_MODERATE,9.0,Helsinki,5,9.0,9.0,,False,42370980,False,True,False,Shared room,,60.18356,https://www.airbnb.com/api/v2/pdp_listing_details/42370980?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kruununhaka,9.0,24.952370000000002,1125,1,1.0,Cozy Home Best Location in Hip Cool Area Girl Only,Kruununhaka,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",2,11,"Kitchen,Heating",,$76,1.0,nightly,False,,,60.0,86.0,0,Shared room in apartment,Shared room,shared_room,,Shared room,,8.0,60.0,1.0,22,0,"Elevator, Kitchen, Hair dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,True,False,True,False,False,"[33, 1, 35, 4, 104, 40, 8, 44, 77, 45, 46, 47, 51, 53, 57, 30]",,4.44,1.0,1 bedroom,1.0,3.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsingfors,0,9.0,9.0,,False,30722049,False,False,False,Entire apartment,,60.23242,https://www.airbnb.com/api/v2/pdp_listing_details/30722049?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,,9.0,24.87526,1125,1,0.0,SSA Spot Premium Apartment Helsinki,,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",3,11,"Hosted by a business,Wifi,Kitchen,Heating",,$118,1.0,nightly,False,,,60.0,86.0,9,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,8.0,60.0,0.0,0,0,"Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Keypad, Private entrance, Long term stays allowed, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9.0,True,False,True,False,False,"[129, 33, 1, 66, 34, 35, 36, 4, 5, 40, 8, 72, 41, 73, 44, 77, 45, 15, 47, 21, 23, 93, 30]",,4.33,1.5,3 bedrooms,3.0,2.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,,False,29531724,False,False,False,Entire condominium,,60.15812,https://www.airbnb.com/api/v2/pdp_listing_details/29531724?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,9.0,24.92003,1125,1,0.75,"3 bedroom apartment with sauna, balcony and gym",,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",8,25,"Wifi,Kitchen,Heating",,$288,37.0,nightly,False,,,60.0,86.0,12,Entire condominium,Entire home/apt,entire_home,,Entire condominium,4.5,8.0,60.0,0.85,22,0,"Elevator, Gym, Wifi, Kitchen, Air conditioning, Dryer, Hair dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Children’s books and toys, Pack ’n Play/travel crib, Room-darkening shades, Free street parking, Dishes and silverware, Host greets you, Carbon monoxide alarm, Smoke alarm",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
9.0,True,False,True,False,False,"[33, 1, 4, 8, 12, 45, 46, 15, 47, 21, 85, 23, 89, 90, 91, 93, 30, 94]",,,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,9.0,Vantaa,0,9.0,9.0,,False,29588347,False,False,False,Apartment room,,60.29255,https://www.airbnb.com/api/v2/pdp_listing_details/29588347?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,9.0,25.047539999999998,1125,1,0.0,A cozy single room in the heart of Tikkurila.,,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",1,18,"Wifi,Kitchen,Heating",,$83,56.0,nightly,False,,,60.0,86.0,0,Room in aparthotel,Private room,private_room,,Apartment room,,8.0,60.0,0.0,0,0,"Elevator, Gym, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Heating, Laptop-friendly workspace, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Bed linens",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,True,False,True,False,False,"[1, 66, 131, 4, 5, 135, 71, 9, 77, 85, 86, 89, 90, 27, 91, 93, 30, 35, 100, 37, 101, 103, 40, 41, 42, 44, 45, 46, 47, 57]",,4.67,1.0,1 bedroom,1.0,2.0,True,CANCEL_FLEXIBLE,9.0,Tuusula,11,9.0,9.0,,False,34457779,False,False,False,Entire guesthouse,,60.36383000000001,https://www.airbnb.com/api/v2/pdp_listing_details/34457779?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Tuusula,,9.0,24.97999,30,1,0.8,Guesthouse Villa Tammikallio near the airport,,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",3,30,"Wifi,Free parking,Heating",,$96,40.0,nightly,False,,,60.0,86.0,48,Entire guesthouse,Entire home/apt,entire_home,,Entire guesthouse,4.5,8.0,60.0,0.9,8,0,"Free parking on premises, Wifi, Indoor fireplace, Air conditioning, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Children’s books and toys, Crib, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Private entrance, Luggage dropoff allowed, Bed linens, Extra pillows and blankets, Patio or balcony, Garden or backyard, Ski-in/Ski-out, Smoke alarm, First aid kit",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
9.0,True,False,True,False,False,"[1, 4, 71, 8, 72, 77, 21, 86, 89, 90, 91, 92, 93, 94, 30, 95, 96, 33, 34, 35, 100, 36, 104, 40, 41, 44, 45, 46, 47, 625]",,4.74,1.0,2 bedrooms,2.0,3.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,9.0,,False,39571678,False,False,True,Entire apartment,,60.1595,https://www.airbnb.com/api/v2/pdp_listing_details/39571678?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Punavuori,9.0,24.94203,1125,1,0.0,"2 BEDROOM, LUXURY KING BEDS, BALCONY, PARK VIEW",Punavuori,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",6,10,"Wifi,Kitchen,Heating",,$128,1.0,nightly,False,,,60.0,86.0,19,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,8.0,60.0,0.0,16,272,"Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop friendly workspace, Hot water, Crib, Pack ’n Play/travel crib, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Extra pillows and blankets, Patio or balcony, Carbon monoxide detector, Smoke detector",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9.0,True,False,True,False,False,"[33, 1, 35, 4, 104, 40, 8, 44, 77, 45, 46, 47, 51, 53, 57, 30]",,3.4,1.0,Studio,0.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsingfors,0,9.0,9.0,,False,30722739,False,False,False,Entire apartment,,60.23242,https://www.airbnb.com/api/v2/pdp_listing_details/30722739?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,,9.0,24.87526,1125,1,0.0,SSA Spot Premium Apartment Helsinki,,"Helsinki, Finland","Whole nice Apt.(3rooms,70m2) in city centre",2,8,"Wifi,Kitchen,Heating",,$98,1.0,nightly,False,,,60.0,86.0,5,Entire apartment,Entire home/apt,entire_home,,Entire apartment,3.5,8.0,60.0,0.0,0,0,"Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Keypad, Private entrance, Long term stays allowed, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
