,id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,host_days_active,check_in_24h,air_conditioning,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,pets_allowed,private_entrance,self_check_in,time_since_first_review,time_since_last_review
2596,30837620,within a few hours,50-89%,0,2,0,Sharston,House,Entire home/apt,4,1.0,2.0,2.0,60,200,75,1,0,2,1124,87,12,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,188.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,58.0
2597,30849369,within a few hours,100%,0,1,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,110,200,65,1,0,2,1124,8,19,80-94/100,9/10,9/10,0-8/10,9/10,10/10,9/10,0,strict_14_with_grace_period,126.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1-2 years,50.0
2598,30852011,within an hour,100%,1,5,1,Salford District,House,Entire home/apt,7,2.0,3.0,3.0,98,250,40,2,12,2,120,79,32,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,1802.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,43.0
2599,30887411,within an hour,90-99%,0,1279,0,Stockport District,House,Entire home/apt,2,2.0,1.0,2.0,82,0,0,1,0,1,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,168.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6-12 months,199.0
2600,30887533,within an hour,90-99%,0,1308,0,Rochdale District,House,Entire home/apt,2,1.0,1.0,1.0,88,0,0,1,0,1,1125,0,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,194.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,139.0
2601,30887944,within an hour,90-99%,1,1328,0,Tameside District,House,Entire home/apt,4,1.0,2.0,2.0,79,0,0,1,0,1,1125,0,3,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,168.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6-12 months,108.0
2602,30904474,within an hour,100%,1,6,1,Trafford District,Apartment,Private room,2,1.0,1.0,1.0,12,100,28,1,19,2,31,51,25,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1401.0,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1-2 years,43.0
2603,30906333,within an hour,90-99%,0,162,0,City Centre,Apartment,Entire home/apt,6,1.0,2.0,3.0,75,0,50,3,6,1,1125,47,48,80-94/100,10/10,9/10,10/10,9/10,10/10,9/10,1,strict_14_with_grace_period,555.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,162.0
2604,30907115,within an hour,90-99%,0,1308,0,Oldham District,House,Entire home/apt,4,2.0,2.0,2.0,125,0,0,1,0,1,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,194.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0-6 months,75.0
2605,30908964,within an hour,100%,1,1,0,Trafford District,Apartment,Entire home/apt,3,1.0,1.0,2.0,55,150,25,1,19,2,21,74,41,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,114.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1-2 years,43.0
2606,30922490,within an hour,100%,0,4,0,Whalley Range,Apartment,Entire home/apt,6,3.0,2.0,2.0,49,0,50,2,15,20,1125,0,6,80-94/100,9/10,9/10,9/10,9/10,9/10,0-8/10,0,strict_14_with_grace_period,113.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,260.0
2607,30924035,within an hour,100%,0,3,0,Ancoats and Clayton,Apartment,Entire home/apt,4,1.5,2.0,2.0,499,150,39,1,5,2,1125,90,10,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,132.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,252.0
2608,30930467,unknown,unknown,1,1,0,Trafford District,Apartment,Entire home/apt,4,1.0,2.0,3.0,65,100,30,1,0,2,1125,0,26,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,113.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,206.0
2609,30936635,within an hour,100%,0,3,0,Ancoats and Clayton,House,Entire home/apt,5,1.0,2.0,2.0,299,150,18,1,10,1,1125,89,20,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,132.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1-2 years,204.0
2610,30947506,unknown,unknown,1,1,0,Trafford District,House,Entire home/apt,4,1.0,2.0,2.0,95,300,36,2,20,2,1125,0,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,112.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1-2 years,218.0
2611,30949762,unknown,unknown,1,1,0,Northenden,House,Private room,1,1.5,1.0,1.0,29,0,0,1,5,1,1000,14,40,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1090.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1-2 years,134.0
2612,30957011,within an hour,100%,1,7,0,Chorlton,House,Entire home/apt,6,1.0,2.0,2.0,75,0,40,1,10,2,1125,87,20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,738.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,62.0
2613,30957978,within an hour,100%,0,0,0,Levenshulme,Apartment,Entire home/apt,4,1.0,2.0,2.0,33,0,0,2,10,1,30,3,15,80-94/100,0-8/10,0-8/10,9/10,10/10,9/10,9/10,0,flexible,128.0,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,57.0
2614,30970172,within a few hours,50-89%,0,6,0,Salford District,Apartment,Entire home/apt,4,1.0,0.0,1.0,75,200,0,2,25,2,30,87,32,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,666.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,197.0
2615,30975408,within a few hours,100%,1,5,0,City Centre,Apartment,Entire home/apt,6,2.0,3.0,3.0,135,100,35,4,30,2,60,78,49,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,423.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1-2 years,57.0
2616,31003582,within an hour,100%,0,5,1,Trafford District,Apartment,Entire home/apt,4,1.0,2.0,3.0,65,100,30,1,0,3,183,78,15,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1528.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1-2 years,95.0
2617,31005917,within an hour,100%,1,24,0,Ancoats and Clayton,Apartment,Entire home/apt,6,1.0,2.0,2.0,80,0,50,4,30,1,365,75,86,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,1,moderate,1505.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,50.0
2618,31008122,within an hour,100%,0,18,1,Ardwick,Apartment,Entire home/apt,3,1.0,1.0,2.0,63,0,20,1,10,1,1125,55,129,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,1171.0,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1-2 years,43.0
2619,31008727,within a few hours,50-89%,0,1,0,Trafford District,Apartment,Entire home/apt,3,1.0,1.0,2.0,47,0,15,2,5,1,1125,0,45,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,123.0,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,43.0
2620,31019171,within an hour,100%,0,19,0,Bradford,House,Entire home/apt,8,2.5,3.0,4.0,59,500,105,3,15,2,1125,70,22,80-94/100,9/10,0-8/10,10/10,10/10,9/10,9/10,1,flexible,307.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1-2 years,36.0
2621,31032748,unknown,unknown,1,15,0,Withington,House,Entire home/apt,7,1.0,4.0,4.0,110,0,55,5,10,5,1125,0,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,665.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1-2 years,267.0
2622,31035527,within an hour,100%,0,1,0,Old Moat,Apartment,Entire home/apt,3,1.0,1.0,2.0,44,0,5,2,10,1,1125,0,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1865.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,43.0
2623,31054714,unknown,unknown,0,1,0,Bradford,House,Private room,2,1.0,1.0,1.0,50,0,0,1,0,1,30,0,7,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0,flexible,1194.0,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1-2 years,350.0
2624,31071568,within an hour,100%,1,1,1,City Centre,Apartment,Private room,2,1.0,1.0,1.0,45,0,8,1,0,2,1125,17,83,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,856.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,41.0
2625,31120186,within an hour,100%,0,4,0,Hulme,House,Entire home/apt,14,3.0,3.0,8.0,200,250,39,1,12,2,1125,69,108,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1,strict_14_with_grace_period,944.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,50.0
2626,31121905,within an hour,100%,1,1,0,Bolton District,House,Entire home/apt,3,1.5,2.0,3.0,69,150,25,1,0,2,10,77,19,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,193.0,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1-2 years,58.0
2627,31128691,unknown,unknown,0,3,0,Oldham District,House,Private room,2,2.0,1.0,1.0,50,0,0,1,0,7,28,90,0,,,,,,,,1,flexible,103.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,
2628,31139058,within a few hours,100%,0,0,0,Oldham District,Other,Entire home/apt,4,1.0,1.0,1.0,60,250,30,2,10,1,365,90,0,,,,,,,,0,flexible,902.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
2629,31143228,unknown,unknown,1,1,0,Whalley Range,Apartment,Private room,2,1.0,1.0,1.0,24,0,0,1,10,1,20,0,10,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1197.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,285.0
2630,31160298,within an hour,100%,0,1,0,Salford District,Apartment,Entire home/apt,2,1.5,1.0,0.0,65,200,15,1,15,1,28,60,21,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,102.0,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,37.0
2631,31164740,unknown,unknown,0,1,1,Gorton South,House,Private room,2,1.0,1.0,1.0,15,0,0,1,4,3,1125,0,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1892.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,365.0
2632,31168412,unknown,unknown,0,1,0,Oldham District,House,Private room,1,2.0,1.0,1.0,20,0,0,1,0,3,1125,89,0,,,,,,,,1,flexible,102.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
2633,31173007,within an hour,50-89%,0,6,0,Chorlton Park,House,Private room,3,1.5,3.0,3.0,38,0,30,1,34,4,95,89,0,,,,,,,,1,strict_14_with_grace_period,633.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
2634,31181946,unknown,unknown,0,1,0,Bolton District,House,Private room,1,1.0,1.0,1.0,35,0,0,1,0,2,10,90,0,,,,,,,,1,flexible,101.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2635,31185796,within an hour,100%,0,5,0,Chorlton,Apartment,Entire home/apt,14,1.0,4.0,6.0,199,200,0,1,15,1,50,68,19,0-79/100,0-8/10,0-8/10,9/10,0-8/10,0-8/10,0-8/10,1,strict_14_with_grace_period,120.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1-2 years,65.0
2636,31190963,within an hour,90-99%,0,1,1,Stockport District,House,Private room,2,1.0,1.0,0.0,30,0,0,1,0,1,365,83,108,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,101.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,43.0
2637,31208448,within an hour,100%,1,1,0,Salford District,Apartment,Entire home/apt,2,1.0,1.0,1.0,45,0,20,2,0,1,7,77,84,80-94/100,9/10,10/10,10/10,10/10,9/10,9/10,1,strict_14_with_grace_period,2414.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1-2 years,41.0
2638,31235244,within an hour,90-99%,0,4,1,Ancoats and Clayton,Apartment,Entire home/apt,4,1.5,2.0,2.0,87,150,40,1,0,1,1125,0,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,293.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1-2 years,358.0
2639,31253840,within an hour,100%,0,2,0,Gorton South,House,Entire home/apt,6,1.0,2.0,1.0,60,0,0,1,0,1,1125,39,23,80-94/100,9/10,0-8/10,9/10,9/10,0-8/10,9/10,0,strict_14_with_grace_period,372.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,141.0
2640,31268526,unknown,unknown,0,1,0,Hulme,Apartment,Private room,1,1.0,1.0,1.0,40,0,0,1,0,1,365,0,25,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1,strict_14_with_grace_period,926.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1-2 years,201.0
2641,31272217,unknown,unknown,0,1,0,City Centre,House,Entire home/apt,1,1.0,1.0,1.0,142,0,0,1,0,1,1125,0,0,,,,,,,,1,flexible,96.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
2642,31286187,within an hour,100%,0,32,1,Trafford District,Apartment,Entire home/apt,4,1.5,1.0,1.0,52,200,50,1,30,2,1123,70,1,0-79/100,0-8/10,0-8/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1006.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1-2 years,411.0
2643,31286229,within an hour,100%,0,32,1,Trafford District,Apartment,Entire home/apt,4,1.5,1.0,2.0,52,200,50,1,30,2,1123,70,2,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0,strict_14_with_grace_period,1006.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1-2 years,183.0
2644,31286346,within an hour,100%,0,32,1,Trafford District,Apartment,Entire home/apt,4,1.5,1.0,2.0,52,200,50,1,30,2,1123,71,0,,,,,,,,0,strict_14_with_grace_period,1006.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,
2645,31289106,within an hour,50-89%,0,7,0,Salford District,Apartment,Entire home/apt,5,2.0,2.0,3.0,75,0,0,1,0,10,1125,88,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,560.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1-2 years,379.0
2646,31307378,unknown,unknown,0,12,0,Bradford,House,Entire home/apt,7,2.5,4.0,5.0,76,500,65,4,10,3,1125,0,1,0-79/100,10/10,10/10,0-8/10,10/10,10/10,0-8/10,0,flexible,387.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,449.0
2647,31322428,unknown,unknown,0,3,0,Oldham District,House,Private room,2,2.0,1.0,1.0,50,0,0,1,0,7,28,83,0,,,,,,,,1,flexible,103.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,
2648,31324141,unknown,unknown,0,3,0,Oldham District,House,Private room,2,2.0,1.0,1.0,50,0,0,1,0,2,56,83,0,,,,,,,,1,flexible,103.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,
2649,31324294,within an hour,100%,0,3,0,Stockport District,House,Private room,1,1.0,0.0,1.0,29,0,5,1,15,1,1125,90,17,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1,strict_14_with_grace_period,497.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-2 years,78.0
2650,31352421,within an hour,100%,0,0,0,Ancoats and Clayton,Apartment,Entire home/apt,4,1.0,1.0,2.0,70,400,45,2,30,1,15,90,20,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,326.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,43.0
2651,31369243,within a few hours,100%,0,3,0,Ancoats and Clayton,Apartment,Entire home/apt,5,2.0,2.0,2.0,100,0,32,1,0,1,35,71,44,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,490.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6-12 months,50.0
2652,31384894,within an hour,90-99%,0,4,1,Ancoats and Clayton,Apartment,Entire home/apt,4,1.5,2.0,1.0,65,150,40,1,0,1,1125,0,10,80-94/100,9/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,293.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1-2 years,378.0
2653,31385373,within an hour,100%,1,3,0,Oldham District,House,Private room,2,1.0,1.0,1.0,25,300,47,1,10,5,90,68,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1423.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,41.0
2654,31399254,unknown,unknown,0,4,0,Trafford District,Apartment,Entire home/apt,4,1.0,2.0,1.0,85,250,65,2,10,1,1125,0,0,,,,,,,,1,strict_14_with_grace_period,339.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
2655,31402605,within an hour,100%,1,1,0,Oldham District,House,Entire home/apt,3,1.0,2.0,2.0,80,0,0,1,0,2,28,29,17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,91.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1-2 years,77.0
2656,31404926,within an hour,100%,1,1,1,Oldham District,House,Entire home/apt,6,1.0,2.0,3.0,85,0,20,2,10,1,14,0,46,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,750.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1-2 years,43.0
2657,31405962,within an hour,100%,0,2,1,Cheetham,Apartment,Entire home/apt,4,2.0,2.0,2.0,70,100,60,1,0,90,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1441.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-2 years,373.0
2658,31413465,within an hour,100%,1,3,0,Oldham District,House,Private room,1,1.0,1.0,1.0,17,200,44,1,0,3,90,55,6,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1423.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,58.0
2659,31415342,within an hour,100%,0,4,0,Burnage,House,Private room,3,1.0,1.0,1.0,40,0,15,1,10,7,1125,90,4,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,91.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6-12 months,148.0
2660,31437420,within an hour,100%,1,11,0,Old Moat,House,Entire home/apt,12,2.0,5.0,7.0,130,0,40,2,17,2,1125,83,20,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,1966.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1-2 years,73.0
2661,31454881,within a few hours,100%,0,2,0,Salford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,110,200,65,1,0,2,1124,65,24,80-94/100,10/10,9/10,9/10,10/10,10/10,9/10,0,strict_14_with_grace_period,89.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1-2 years,79.0
2662,31454892,within an hour,100%,0,3,0,Trafford District,Apartment,Entire home/apt,2,1.0,1.0,1.0,135,0,30,1,0,3,365,87,1,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,0,flexible,2133.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,107.0
2663,31468267,within an hour,90-99%,0,3,0,Wigan District,Apartment,Private room,2,1.0,1.0,1.0,29,0,0,2,5,1,30,89,16,80-94/100,0-8/10,0-8/10,9/10,9/10,9/10,9/10,0,strict_14_with_grace_period,417.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1-2 years,36.0
2664,31469238,within an hour,90-99%,0,3,0,Wigan District,Apartment,Private room,2,1.0,1.0,1.0,29,0,0,2,5,1,30,90,10,80-94/100,9/10,9/10,9/10,10/10,9/10,10/10,1,strict_14_with_grace_period,417.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1-2 years,37.0
2665,31493079,within a few hours,100%,1,2,1,Tameside District,House,Private room,2,1.0,1.0,1.0,40,0,0,1,0,1,1125,87,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1885.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6-12 months,92.0
2666,31513580,within an hour,100%,0,1,1,Trafford District,Apartment,Entire home/apt,3,1.0,1.0,2.0,55,0,20,2,5,2,365,60,59,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,320.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1-2 years,49.0
