accuracy_rating,allows_infants,allows_pets,avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,host_verified,is_new_listing,is_super_host,latitude,location_rating,longitude,max_nights,min_nights,monthly_price_factor,neighborhood,person_capacity,picture_count,price_string,review_score,reviews_count,room_type,space_type,value_rating,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,geometry
9.0,False,False,4.75,1.0,1.0,2.0,False,CANCEL_MODERATE,0-8/10,Helsingfors,11,9/10,9/10,False,False,True,60.194,9/10,24.96007,8,1,0.0,,4,2,109,80-94/100,24,Entire home/apt,Entire apartment,9/10,91.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.194 24.96007)
9.0,False,False,4.69,1.5,3.0,9.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,22,9/10,9/10,False,False,False,60.15873000000001,9/10,24.92002,1125,1,0.8,Jätkäsaari,16,25,385,80-94/100,265,Entire home/apt,Entire apartment,9/10,91.0,0.9,22,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.15873000000001 24.92002)
9.0,False,False,4.77,1.5,2.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,87,9/10,9/10,False,False,False,60.1644,9/10,24.90296,1125,1,0.8,Ruoholahti,4,39,256,80-94/100,132,Entire home/apt,Entire loft,9/10,91.0,0.95,0,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (60.1644 24.90296)
9.0,False,False,0.0,1.0,1.0,0.0,True,CANCEL_FLEXIBLE,0-8/10,Helsinki,16,9/10,9/10,False,False,False,60.23188,9/10,25.10118,7,1,0.94,,2,1,42,80-94/100,2,Private room,Private room,9/10,91.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.23188 25.10118)
9.0,False,False,4.5,0.5,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,0,9/10,9/10,False,False,False,60.20602,9/10,24.8559,30,1,0.8,,2,9,39,80-94/100,3,Shared room,Shared room,9/10,91.0,0.9,22,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.20602 24.8559)
9.0,False,False,4.53,1.0,2.0,5.0,True,CANCEL_FLEXIBLE,0-8/10,Helsinki,32,9/10,9/10,False,False,False,60.27361,9/10,25.04119,1125,1,0.9,,4,11,115,80-94/100,45,Entire home/apt,Entire cabin,9/10,91.0,0.91,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,POINT (60.27361 25.04119)
9.0,False,False,0.0,4.0,1.0,3.0,True,CANCEL_FLEXIBLE,0-8/10,Helsingfors,0,9/10,9/10,False,False,False,60.17862,9/10,24.959670000000006,1125,1,0.0,,4,15,73,80-94/100,0,Private room,Hostel room,9/10,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.17862 24.95967000000001)
0.0,True,False,3.43,1.5,1.0,1.0,True,CANCEL_MODERATE,nan,Helsinki,33,nan,nan,False,False,False,60.18875,nan,24.87142,1125,1,0.92,,2,20,74,nan,7,Private room,Private room,nan,0.0,0.96,11,326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.18875 24.87142)
0.0,True,False,4.59,1.0,1.0,1.0,True,CANCEL_FLEXIBLE,nan,Helsinki,38,nan,nan,False,False,False,60.16464000000001,nan,24.924570000000006,1125,1,0.85,Kamppi,4,11,154,nan,58,Entire home/apt,Entire apartment,nan,0.0,0.95,11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,POINT (60.16464000000001 24.92457000000001)
0.0,True,False,4.65,1.0,1.0,3.0,True,CANCEL_MODERATE,nan,Helsinki,22,nan,nan,False,False,False,60.15625,nan,24.94627,1125,1,0.75,Ullanlinna,4,34,128,nan,69,Entire home/apt,Entire apartment,nan,0.0,0.9,11,98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.15625 24.94627)
0.0,True,False,4.0,1.0,1.0,1.0,True,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,False,False,False,60.21838,nan,24.85648,1125,1,0.0,,2,10,74,nan,3,Private room,Private room,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.21838 24.85648)
0.0,True,False,0.0,6.0,1.0,3.0,True,CANCEL_FLEXIBLE,nan,Helsingfors,0,nan,nan,False,False,False,60.18008,nan,24.95841,1125,1,0.0,Kruununhaka,4,12,73,nan,0,Private room,Hostel room,nan,0.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.18008 24.95841)
0.0,True,False,0.0,1.5,3.0,5.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,nan,Helsinki,22,nan,nan,False,False,True,60.18645,nan,24.91988,1125,1,0.75,Taka-Töölö,8,15,266,nan,1,Private room,Private room,nan,0.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.18645 24.91988)
0.0,True,False,0.0,1.0,1.0,3.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,nan,Helsinki,0,nan,nan,False,False,False,60.21579000000001,nan,24.872770000000006,1125,1,0.0,,3,21,72,nan,1,Entire home/apt,Entire place,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.21579000000001 24.87277000000001)
0.0,True,False,4.59,1.0,1.0,1.0,False,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,False,False,False,60.1799,nan,24.95313,6,1,0.61,Kruununhaka,4,6,83,nan,55,Private room,Private room,nan,0.0,0.82,11,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (60.1799 24.95313)
0.0,True,False,4.86,1.0,1.0,3.0,False,CANCEL_FLEXIBLE,nan,Helsingfors,22,nan,nan,False,False,True,60.18836,nan,24.96529,1125,1,0.4,,3,22,94,nan,7,Entire home/apt,Entire apartment,nan,0.0,0.75,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,POINT (60.18836 24.96529)
0.0,True,False,0.0,1.0,1.0,2.0,False,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,False,False,False,60.19367,nan,24.95336,1125,1,0.0,,3,3,100,nan,2,Entire home/apt,Entire apartment,nan,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,POINT (60.19367 24.95336)
9.0,True,False,4.9,1.0,1.0,2.0,True,CANCEL_MODERATE,9/10,Helsinki,33,9/10,9/10,False,False,True,60.16559,9/10,24.93545,1125,1,0.9,Kamppi,5,8,360,80-94/100,52,Entire home/apt,Entire condominium,0-8/10,60.0,0.92,11,326,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,POINT (60.16559 24.93545)
9.0,True,False,0.0,1.0,1.0,4.0,False,CANCEL_MODERATE,9/10,Helsinki,5,9/10,9/10,False,True,False,60.18356,9/10,24.95237,1125,1,1.0,Kruununhaka,2,11,76,80-94/100,0,Shared room,Shared room,0-8/10,60.0,1.0,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (60.18356 24.95237)
9.0,True,False,4.44,1.0,1.0,3.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsingfors,0,9/10,9/10,False,False,False,60.23242,9/10,24.87526,1125,1,0.0,,3,11,118,80-94/100,9,Entire home/apt,Entire apartment,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,POINT (60.23242 24.87526)
9.0,True,False,4.33,1.5,3.0,2.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,False,False,False,60.15812,9/10,24.92003,1125,1,0.75,,8,25,288,80-94/100,12,Entire home/apt,Entire condominium,0-8/10,60.0,0.85,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.15812 24.92003)
9.0,True,False,4.74,1.0,2.0,3.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,9/10,False,False,True,60.1595,9/10,24.94203,1125,1,0.0,Punavuori,6,10,128,80-94/100,19,Entire home/apt,Entire apartment,0-8/10,60.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,POINT (60.1595 24.94203)
9.0,True,False,3.4,1.0,0.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsingfors,0,9/10,9/10,False,False,False,60.23242,9/10,24.87526,1125,1,0.0,,2,8,98,80-94/100,5,Entire home/apt,Entire apartment,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,POINT (60.23242 24.87526)
9.0,True,False,0.0,1.5,1.0,1.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,False,True,False,60.23222,9/10,24.90036,3,1,0.0,,2,10,26,80-94/100,0,Private room,Private room,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,POINT (60.23222 24.90036)
9.0,True,False,4.92,1.5,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,38,9/10,9/10,False,False,True,60.17478000000001,9/10,24.92282,1125,1,0.6,Etu-Töölö,2,46,147,80-94/100,24,Private room,Private room,0-8/10,60.0,0.9,0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.17478000000001 24.92282)
9.0,True,False,4.84,1.0,1.0,1.0,False,CANCEL_FLEXIBLE,9/10,Helsinki,43,9/10,9/10,False,False,False,60.15821,9/10,24.93589,1125,1,0.85,Punavuori,3,19,154,80-94/100,135,Entire home/apt,Entire apartment,0-8/10,60.0,0.95,22,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (60.15821 24.93589)
9.0,True,False,4.33,1.0,1.0,3.0,True,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,False,False,False,60.17243000000001,9/10,25.02183,28,1,0.7,,2,25,77,80-94/100,3,Private room,Private room,0-8/10,60.0,0.9,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.17243000000001 25.02183)
9.0,True,False,0.0,1.0,1.0,1.0,True,CANCEL_FLEXIBLE,9/10,Helsingfors,38,9/10,9/10,False,True,True,60.15873000000001,9/10,24.93438,1125,1,0.0,Punavuori,4,17,160,80-94/100,0,Entire home/apt,Entire apartment,0-8/10,60.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,POINT (60.15873000000001 24.93438)
9.0,True,False,4.79,1.5,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsingfors,11,9/10,9/10,False,False,False,60.17863000000001,9/10,24.94906,10,1,0.0,Kluuvi,3,16,90,80-94/100,84,Private room,Private room,0-8/10,60.0,0.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.17863000000001 24.94906)
9.0,True,False,4.79,2.5,4.0,6.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,9/10,False,False,True,60.16109,9/10,24.94124,1125,1,0.95,Punavuori,8,34,450,80-94/100,161,Entire home/apt,Entire apartment,0-8/10,60.0,0.95,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,POINT (60.16109 24.94124)
8.0,True,False,0.0,1.0,1.0,1.0,True,CANCEL_FLEXIBLE,0-8/10,Helsingfors,11,0-8/10,0-8/10,False,False,False,60.15908,0-8/10,24.94589,1125,1,0.0,Ullanlinna,3,8,141,0-79/100,1,Entire home/apt,Entire house,0-8/10,7.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,POINT (60.15908 24.94589)
8.0,True,False,4.52,1.0,3.0,6.0,False,CANCEL_FLEXIBLE,0-8/10,Helsinki,43,0-8/10,0-8/10,False,False,False,60.17208,0-8/10,24.92837,1125,1,0.75,Etu-Töölö,8,26,256,0-79/100,132,Entire home/apt,Entire apartment,0-8/10,7.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,POINT (60.17208 24.92837)
8.0,True,False,0.0,1.5,1.0,1.0,False,CANCEL_FLEXIBLE,0-8/10,Helsingfors,0,0-8/10,0-8/10,False,False,False,60.23283000000001,0-8/10,24.87809,7,1,0.56,,4,10,56,0-79/100,1,Private room,Private room,0-8/10,7.0,0.82,12,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.23283000000001 24.87809)
8.0,True,False,4.87,1.0,1.0,1.0,False,CANCEL_FLEXIBLE,0-8/10,Helsinki,22,0-8/10,0-8/10,False,False,True,60.2038,0-8/10,24.86908,1125,1,1.0,,2,10,65,0-79/100,31,Private room,Private room,0-8/10,7.0,1.0,0,326,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,POINT (60.2038 24.86908)
8.0,True,False,4.6,1.0,0.0,1.0,True,CANCEL_MODERATE,0-8/10,Helsinki,16,0-8/10,0-8/10,False,False,True,60.16776,0-8/10,24.93312,1125,1,0.0,Kamppi,4,9,146,0-79/100,15,Entire home/apt,Entire apartment,0-8/10,7.0,0.0,16,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,POINT (60.16776 24.93312)
8.0,True,False,0.0,1.0,2.0,0.0,True,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,0-8/10,0-8/10,False,True,False,60.23939,0-8/10,24.85012,365,1,0.9,,6,7,96,0-79/100,0,Entire home/apt,Entire apartment,0-8/10,7.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,POINT (60.23939 24.85012)
8.0,True,False,5.0,1.0,0.0,2.0,False,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,0-8/10,0-8/10,False,False,False,60.18768000000001,0-8/10,24.95403,1125,1,0.0,,4,10,128,0-79/100,5,Entire home/apt,Entire apartment,0-8/10,7.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,POINT (60.18768000000001 24.95403)
