,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,listing_url,reviews_scores_location,max_nights,min_nights,monthly_price_factor,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,member_since,paikkakunnat
149,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,9/10,10/10,0,26129212,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/26129212?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.0,2,13,60,1.0,100%,within an hour,11.0,80-94/100,39,Private room,4.5-5.0/5.0,9/10,11.0,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-06-01,Torkkelinmäki
150,9/10,1.0,1.0,0.0,nan,1.5,1.0,0.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,8,9/10,10/10,0,28929171,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/28929171?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.82,2,11,41,1.0,50-89%,within a day,11.0,80-94/100,1,Private room,nan,9/10,11.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2015-06-01,Katajanokka
151,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,2.0,5.0,1,CANCEL_MODERATE,10/10,Helsinki,43,0-8/10,10/10,0,26217722,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/26217722?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,2,0.0,7,16,231,1.0,100%,within an hour,9.0,80-94/100,41,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2018-06-01,Kamppi
152,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,11,0-8/10,10/10,0,19711057,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/19711057?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.6,2,9,59,1.0,50-89%,within a day,9.0,80-94/100,43,Private room,3.6-4.4/5.0,9/10,9.0,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2015-06-01,Katajanokka
153,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,21324895,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/21324895?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,180,1,0.82,3,15,104,1.0,0-49%,within a day,9.0,80-94/100,91,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2016-09-01,Torkkelinmäki
154,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,27,0-8/10,10/10,0,32101044,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/32101044?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,20,2,0.85,3,7,114,1.0,100%,within an hour,9.0,80-94/100,39,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2015-02-01,Vallila
155,9/10,1.0,1.0,1.0,nan,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,41798417,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41798417?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,4,15,73,45.0,100%,within an hour,9.0,80-94/100,1,Private room,nan,9/10,9.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2020-01-01,Vilhonvuori
156,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.5,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,21584437,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/21584437?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,30,1,0.78,3,15,102,1.0,0-49%,a few days or more,9.0,80-94/100,83,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2012-06-01,Käpylä
157,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,0.0,1.0,0,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,27600932,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/27600932?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,1.0,3,7,109,1.0,50-89%,within a day,9.0,80-94/100,82,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015-05-01,Vallila
158,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,3.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,54,0-8/10,10/10,0,26627094,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/26627094?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,16,55,251,1.0,100%,within an hour,9.0,80-94/100,198,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2017-10-01,Kluuvi
159,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,11930159,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/11930159?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.92,4,13,112,1.0,100%,within an hour,9.0,80-94/100,58,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-02-01,Punavuori
160,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,16036201,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/16036201?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.85,2,11,76,1.0,100%,within an hour,9.0,80-94/100,99,Private room,3.6-4.4/5.0,9/10,9.0,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-11-01,Kamppi
161,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,27,0-8/10,10/10,0,30857170,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/30857170?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,28,1,0.8,4,20,172,1.0,100%,within an hour,9.0,80-94/100,93,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014-06-01,Kluuvi
162,9/10,1.0,1.0,1.0,nan,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,42749304,0,1,0,https://www.airbnb.com/api/v2/pdp_listing_details/42749304?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,2,0.0,3,12,115,37.0,100%,within an hour,9.0,80-94/100,0,Entire home/apt,nan,9/10,9.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017-05-01,Kamppi
163,9/10,1.0,1.0,1.0,4.5-5.0/5.0,2.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,22,0-8/10,10/10,0,37322868,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/37322868?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,4,1,0.0,2,5,49,38.0,50-89%,within a few hours,9.0,80-94/100,8,Private room,4.5-5.0/5.0,9/10,9.0,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2015-12-01,Patola
164,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,41444017,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/41444017?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.8,2,12,105,1.0,50-89%,within an hour,9.0,80-94/100,3,Private room,4.5-5.0/5.0,9/10,9.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014-01-01,Taka-Töölö
165,10/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,4.0,1,CANCEL_MODERATE,10/10,Helsinki,22,9/10,10/10,0,1993764,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/1993764?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.75,4,25,141,1.0,100%,within a few hours,14.0,80-94/100,112,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.95,11,98,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-11-01,Ullanlinna
166,10/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,0,9/10,10/10,0,41977582,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41977582?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.0,2,14,35,1.0,0-49%,unknown,14.0,80-94/100,0,Private room,nan,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,Mellunmäki
167,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,4.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,33,9/10,10/10,0,40676648,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/40676648?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.0,6,8,141,1.0,100%,within an hour,14.0,80-94/100,10,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2017-10-01,Kruununhaka
168,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,0,9/10,10/10,0,36549681,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/36549681?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,4,1,0.0,2,1,63,1.0,100%,within an hour,14.0,80-94/100,52,Private room,4.5-5.0/5.0,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-01-01,Ullanlinna
169,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,33,9/10,10/10,0,25242999,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/25242999?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.9,5,20,153,1.0,100%,within an hour,14.0,80-94/100,51,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.95,33,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2018-05-01,Etu-Töölö
170,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,4.0,1,CANCEL_MODERATE,10/10,Helsinki,22,9/10,10/10,0,33382518,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/33382518?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,31,1,0.8,4,11,114,37.0,100%,within an hour,14.0,80-94/100,41,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.0,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2014-06-01,Ullanlinna
171,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,33,9/10,10/10,0,32160996,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/32160996?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.77,4,6,179,37.0,100%,within an hour,14.0,80-94/100,24,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.91,11,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2016-08-01,Kamppi
172,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,5,9/10,10/10,0,35302325,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/35302325?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,17,1,1.0,2,2,71,1.0,100%,within an hour,14.0,80-94/100,43,Private room,3.6-4.4/5.0,10/10,14.0,0.97,16,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-03-01,Hernesaari
173,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,16,9/10,10/10,0,15822795,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/15822795?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.75,5,24,109,1.0,100%,within an hour,14.0,80-94/100,91,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.85,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-06-01,Pihlajamäki
174,10/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,0,9/10,10/10,0,22377940,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/22377940?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,1125,1,0.0,1,24,59,,50-89%,within a few hours,14.0,80-94/100,0,Entire home/apt,nan,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017-12-01,Pitäjänmäen yritysalue
175,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,4.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,32,9/10,10/10,0,33305338,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/33305338?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,10/10,30,1,0.8,4,9,115,2.0,100%,within an hour,14.0,80-94/100,86,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.85,14,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2019-01-01,Puistola
176,9/10,1.0,0.0,0.0,nan,0.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,0,9/10,9/10,0,30973949,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/30973949?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,7,1,0.0,2,10,93,45.0,0-49%,unknown,91.0,80-94/100,1,Private room,nan,9/10,91.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-10-01,Suomenlinna
177,9/10,1.0,0.0,0.0,3.6-4.4/5.0,1.0,2.0,5.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,43,9/10,9/10,0,21991859,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/21991859?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.9,6,39,167,1.0,0-49%,unknown,91.0,80-94/100,60,Entire home/apt,3.6-4.4/5.0,9/10,91.0,1.0,27,543,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2017-01-01,Etu-Töölö
178,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.0,0.0,2.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,16,9/10,9/10,0,13731497,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/13731497?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,5,1,0.0,3,12,115,1.0,0-49%,unknown,91.0,80-94/100,67,Entire home/apt,4.5-5.0/5.0,9/10,91.0,0.98,33,109,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2016-06-01,Ullanlinna
179,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,0-8/10,Helsinki,16,9/10,9/10,0,42584393,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/42584393?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.65,6,24,121,1.0,100%,within an hour,91.0,80-94/100,3,Entire home/apt,4.5-5.0/5.0,9/10,91.0,0.95,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2020-01-01,Katajanokka
180,9/10,1.0,0.0,0.0,4.5-5.0/5.0,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,9/10,9/10,0,41653754,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41653754?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,4,13,73,45.0,100%,within an hour,91.0,80-94/100,3,Private room,4.5-5.0/5.0,9/10,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2020-01-01,Vilhonvuori
181,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,38,9/10,9/10,0,31973556,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/31973556?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.75,5,16,167,1.0,50-89%,within an hour,91.0,80-94/100,16,Entire home/apt,3.6-4.4/5.0,9/10,91.0,0.9,33,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-05-01,Itä-Pasila
182,9/10,1.0,0.0,0.0,nan,1.5,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,16,9/10,9/10,0,41587934,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/41587934?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.8,4,14,105,1.0,50-89%,within an hour,91.0,80-94/100,1,Private room,nan,9/10,91.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014-01-01,Taka-Töölö
183,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_MODERATE,0-8/10,Helsinki,11,9/10,9/10,0,37384837,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/37384837?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,8,1,0.0,4,2,109,1.0,100%,within an hour,91.0,80-94/100,24,Entire home/apt,4.5-5.0/5.0,9/10,91.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010-05-01,Vallila
184,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.5,3.0,9.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,22,9/10,9/10,0,4898630,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/4898630?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.8,16,25,385,1.0,100%,within an hour,91.0,80-94/100,265,Entire home/apt,3.6-4.4/5.0,9/10,91.0,0.9,22,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2014-12-01,Jätkäsaari
185,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.5,2.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,87,9/10,9/10,0,2550059,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/2550059?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.8,4,39,256,35.0,50-89%,within a few hours,91.0,80-94/100,132,Entire home/apt,4.5-5.0/5.0,9/10,91.0,0.95,0,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-01,Ruoholahti
186,9/10,1.0,0.0,0.0,nan,1.0,1.0,0.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,16,9/10,9/10,0,39164238,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/39164238?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,7,1,0.94,2,1,42,1.0,100%,within a few hours,91.0,80-94/100,2,Private room,nan,9/10,91.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-10-01,Vesala
187,9/10,1.0,0.0,0.0,3.6-4.4/5.0,0.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,0-8/10,Helsinki,0,9/10,9/10,0,39743804,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/39743804?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,30,1,0.8,2,9,39,36.0,0-49%,unknown,91.0,80-94/100,3,Shared room,3.6-4.4/5.0,9/10,91.0,0.9,22,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-04-01,Talinranta
